execCount post1_u_raw post1_v_raw post2_u_raw post2_v_raw center_u_raw center_v_raw post1_u_filtered post1_v_filtered post2_u_filtered post2_v_filtered center_u_filtered center_v_filtered 
1974 2030 175 1862 -1646 1946.0 175.0 2058.78571429 177.892857143 1886.92592593 -1663.2962963 1972.85582011 -742.701719577 
1975 2016 171 1985 -1741 2000.5 171.0 2056.64285714 177.821428571 1890.85185185 -1666.66666667 1973.7473545 -744.422619048 
1976 2075 179 1862 -1641 1968.5 179.0 2056.64285714 177.714285714 1890.85185185 -1666.85185185 1973.7473545 -744.568783069 
1977 2001 167 1879 -1650 1940.0 167.0 2054.57142857 177.142857143 1888.85185185 -1664.96296296 1971.71164021 -743.91005291 
1978 2015 177 1875 -1657 1945.0 177.0 2052.42857143 176.964285714 1888.35714286 -1664.67857143 1970.39285714 -743.857142857 
1979 1866 161 1933 -1701 1899.5 161.0 2052.7037037 177.0 1890.28571429 -1666.28571429 1971.49470899 -744.642857143 
1980 2001 173 1910 -1683 1955.5 173.0 2049.96296296 176.777777778 1892.0 -1667.78571429 1970.98148148 -745.503968254 
1981 1972 170 1862 -1636 1917.0 170.0 2046.14814815 176.444444444 1892.0 -1667.42857143 1969.07407407 -745.492063492 
1982 2075 182 1933 -1701 2004.0 182.0 2045.55555556 176.407407407 1894.07142857 -1668.96428571 1969.81349206 -746.278439153 
1983 2045 176 1933 -1701 1989.0 176.0 2044.44444444 176.296296296 1894.07142857 -1668.96428571 1969.25793651 -746.333994709 
1984 2028 178 2048 -1794 2038.0 178.0 2043.85714286 176.357142857 1894.07142857 -1668.96428571 1968.96428571 -746.303571429 
1985 2059 178 1878 -1655 1968.5 178.0 2043.28571429 176.214285714 1894.0 -1668.75 1968.64285714 -746.267857143 
1986 2015 177 1875 -1652 1945.0 177.0 2041.14285714 176.142857143 1891.92857143 -1667.0 1966.53571429 -745.428571429 
1987 1972 168 1879 -1656 1925.5 168.0 2042.14285714 176.035714286 1891.89285714 -1666.82142857 1967.01785714 -745.392857143 
1988 2001 170 1879 -1656 1940.0 170.0 2039.5 175.714285714 1891.25 -1666.28571429 1965.375 -745.285714286 
1989 2091 183 1858 -1638 1974.5 183.0 2038.35714286 175.607142857 1891.14285714 -1666.21428571 1964.75 -745.303571429 
1990 2075 179 1879 -1656 1977.0 179.0 2041.5 175.964285714 1889.21428571 -1664.60714286 1965.35714286 -744.321428571 
1991 2090 177 1873 -1651 1981.5 177.0 2042.60714286 175.928571429 1882.44444444 -1658.88888889 1962.52579365 -741.48015873 
1992 2045 176 1862 -1641 1953.5 176.0 2042.68965517 175.931034483 1881.71428571 -1658.25 1962.20197044 -741.159482759 
1993 1892 158 1862 -1641 1877.0 158.0 2042.07142857 175.857142857 1881.71428571 -1658.07142857 1961.89285714 -741.107142857 
1994 2059 180 1862 -1636 1960.5 180.0 2040.25925926 175.777777778 1881.14814815 -1657.40740741 1960.7037037 -740.814814815 
1995 1891 163 1934 -1707 1912.5 163.0 2038.34615385 175.615384615 1883.22222222 -1659.51851852 1960.78418803 -741.951566952 
1996 2060 178 1862 -1646 1961.0 178.0 2040.65384615 175.730769231 1883.22222222 -1659.51851852 1961.93803419 -741.893874644 
1997 1853 160 1892 -1667 1872.5 160.0 2042.24 176.08 1883.7037037 -1659.92592593 1962.97185185 -741.922962963 
1998 2091 180 1933 -1701 2012.0 180.0 2043.52 176.08 1885.46428571 -1661.39285714 1964.49214286 -742.656428571 
1999 1917 166 1862 -1646 1889.5 166.0 2010.9 173.066666667 1886.07142857 -1661.92857143 1948.48571429 -744.430952381 
2000 2060 178 1897 -1676 1978.5 178.0 2009.86666667 173.0 1884.75 -1660.82142857 1947.30833333 -743.910714286 
2001 2015 174 1862 -1641 1938.5 174.0 2040.48 175.84 1884.78571429 -1661.03571429 1962.63285714 -742.597857143 
2002 2091 183 1892 -1667 1991.5 183.0 2042.92 176.28 1885.25 -1661.42857143 1964.085 -742.574285714 
2003 2060 175 1897 -1671 1978.5 175.0 2041.68 176.16 1885.25 -1661.42857143 1963.465 -742.634285714 
2004 2075 179 1862 -1641 1968.5 179.0 2043.48 176.32 1885.25 -1661.25 1964.365 -742.465 
2005 2089 186 1878 -1655 1983.5 186.0 2046.4 176.92 1885.0 -1661.03448276 1965.7 -742.057241379 
2006 2075 179 1879 -1656 1977.0 179.0 2046.4 176.92 1885.5862069 -1661.55172414 1965.99310345 -742.315862069 
2007 2075 179 1862 -1646 1968.5 179.0 2049.36 177.4 1885.0 -1661.4137931 1967.18 -742.006896552 
2008 2123 183 1862 -1641 1992.5 183.0 2053.68 177.64 1884.55172414 -1660.86206897 1969.11586207 -741.611034483 
2009 1957 169 1861 -1640 1909.0 169.0 2028.4 175.233333333 1882.06896552 -1658.75862069 1955.23448276 -741.762643678 
2010 2138 193 1874 -1647 2006.0 193.0 2032.96666667 175.9 1880.82758621 -1657.51724138 1956.89712644 -740.80862069 
2011 2074 176 1945 -1712 2009.5 176.0 2036.36666667 176.1 1883.68965517 -1660.13793103 1960.02816092 -742.018965517 
2012 2075 179 1862 -1641 1968.5 179.0 2036.36666667 176.0 1881.24137931 -1658.06896552 1958.80402299 -741.034482759 
2013 2075 179 1862 -1641 1968.5 179.0 2037.61290323 176.096774194 1880.6 -1657.5 1959.10645161 -740.701612903 
2014 2044 179 1880 -1661 1962.0 179.0 2037.9 176.133333333 1878.83333333 -1656.16666667 1958.36666667 -740.016666667 
2015 2075 179 1862 -1641 1968.5 179.0 2039.09677419 176.225806452 1878.29032258 -1655.67741935 1958.69354839 -739.725806452 
2016 2139 187 1875 -1652 2007.0 187.0 2042.56666667 176.5 1878.3 -1655.7 1960.43333333 -739.6 
2017 2137 187 1886 -1663 2011.5 187.0 2045.61290323 176.838709677 1878.5483871 -1655.93548387 1962.08064516 -739.548387097 
2018 2075 182 1862 -1646 1968.5 182.0 2048.93548387 177.290322581 1878.0 -1655.61290323 1963.46774194 -739.161290323 
2019 2091 180 1862 -1641 1976.5 180.0 2080.65384615 180.384615385 1877.4516129 -1655.12903226 1979.05272953 -737.372208437 
2020 2075 179 1862 -1636 1968.5 179.0 2080.03846154 180.230769231 1877.58064516 -1655.06451613 1978.80955335 -737.416873449 
2021 2090 180 1878 -1650 1984.0 180.0 2080.61538462 180.269230769 1877.5483871 -1654.87096774 1979.08188586 -737.300868486 
2022 2075 179 2009 -1761 2042.0 179.0 2080.03846154 180.346153846 1877.7 -1655.0 1978.86923077 -737.326923077 
2023 1985 177 1849 -1625 1917.0 177.0 2049.38709677 177.612903226 1877.26666667 -1654.46666667 1963.32688172 -738.42688172 
2024 2091 180 2050 -1801 2070.5 180.0 2055.80645161 178.322580645 1877.79310345 -1654.93103448 1966.79977753 -738.304226919 
2025 2000 173 1879 -1656 1939.5 173.0 2053.90322581 178.096774194 1878.37931034 -1655.62068966 1966.14126808 -738.761957731 
2026 1918 166 1874 -1647 1896.0 166.0 2061.5 178.8 1876.31034483 -1653.55172414 1968.90517241 -737.375862069 
2027 2059 180 1879 -1656 1969.0 180.0 2061.46666667 178.866666667 1876.89655172 -1653.89655172 1969.1816092 -737.514942529 
2028 2075 179 1933 -1701 2004.0 179.0 2061.90322581 178.870967742 1878.31034483 -1655.06896552 1970.10678532 -738.098998888 
2029 1891 166 2066 -1815 1978.5 166.0 2055.4516129 178.419354839 1876.35714286 -1653.42857143 1965.90437788 -737.504608295 
2030 2123 183 1862 -1636 1992.5 183.0 2062.09677419 178.967741935 1876.35714286 -1653.07142857 1969.22695853 -737.051843318 
2031 1972 170 1862 -1641 1917.0 170.0 2059.25806452 178.709677419 1875.10714286 -1651.82142857 1967.18260369 -736.555875576 
2032 2001 170 1875 -1652 1938.0 170.0 2058.80645161 178.580645161 1875.57142857 -1652.21428571 1967.18894009 -736.816820276 
2033 2075 182 1879 -1656 1977.0 182.0 2058.29032258 178.548387097 1875.10714286 -1651.82142857 1966.69873272 -736.636520737 
2034 2044 179 2050 -1801 2047.0 179.0 2057.77419355 178.677419355 1869.12 -1646.68 1963.44709677 -734.001290323 
2035 2000 178 1862 -1636 1931.0 178.0 2055.35483871 178.64516129 1869.12 -1646.48 1962.23741935 -733.917419355 
2036 1959 166 1933 -1701 1946.0 166.0 2051.16129032 178.0 1868.75 -1646.125 1959.95564516 -734.0625 
2037 2138 184 2068 -1822 2103.0 184.0 2053.19354839 178.161290323 1868.30434783 -1645.69565217 1960.74894811 -733.767180926 
2038 1866 159 1897 -1671 1881.5 159.0 2046.4516129 177.516129032 1877.57692308 -1653.46153846 1962.01426799 -737.972704715 
2039 1877 162 1873 -1651 1875.0 162.0 2038.51612903 176.838709677 1878.0 -1653.84615385 1958.25806452 -738.503722084 
2040 2031 170 1862 -1641 1946.5 170.0 2040.90322581 176.870967742 1878.03846154 -1653.88461538 1959.47084367 -738.506823821 
2041 1891 163 2050 -1795 1970.5 163.0 2032.93548387 175.903225806 1878.2 -1654.16 1955.56774194 -739.128387097 
2042 1986 171 1862 -1641 1924.0 171.0 2030.09677419 175.741935484 1874.88 -1651.32 1952.4883871 -737.789032258 
2043 1944 168 1862 -1636 1903.0 168.0 2025.87096774 175.387096774 1874.88 -1651.12 1950.37548387 -737.866451613 
2044 2029 178 1862 -1646 1945.5 178.0 2024.38709677 175.35483871 1874.88 -1651.32 1949.63354839 -737.982580645 
2045 1916 171 1878 -1650 1897.0 171.0 2020.25806452 175.096774194 1874.8 -1650.88 1947.52903226 -737.891612903 
2046 2105 184 1892 -1672 1998.5 184.0 2021.22580645 175.258064516 1876.0 -1652.12 1948.61290323 -738.430967742 
2047 1986 171 1879 -1656 1932.5 171.0 2016.29032258 174.741935484 1876.16 -1652.28 1946.22516129 -738.769032258 
2048 1972 165 1951 -1716 1961.5 165.0 2010.96774194 174.032258065 1878.76 -1654.4 1944.86387097 -740.183870968 
2049 1972 170 1879 -1656 1925.5 170.0 2007.64516129 173.64516129 1879.44 -1654.8 1943.54258065 -740.577419355 
2050 1891 163 1879 -1656 1885.0 163.0 2001.19354839 173.096774194 1880.12 -1655.4 1940.65677419 -741.151612903 
2051 1944 168 1879 -1656 1911.5 168.0 1996.96774194 172.741935484 1880.8 -1656.2 1938.88387097 -741.729032258 
2052 2091 183 1892 -1667 1991.5 183.0 1997.0 172.838709677 1881.36 -1656.88 1939.18 -742.020645161 
2053 1878 162 1862 -1641 1870.0 162.0 1990.64516129 172.290322581 1880.61538462 -1656.26923077 1935.63027295 -741.989454094 
2054 1944 173 2050 -1795 1997.0 173.0 1989.32258065 172.161290323 1915.51612903 -1686.03225806 1952.41935484 -756.935483871 
2055 1841 159 2029 -1778 1935.0 159.0 1981.25806452 171.483870968 1914.83870968 -1685.29032258 1948.0483871 -756.903225806 
2056 1866 161 2050 -1795 1958.0 161.0 1976.93548387 171.096774194 1920.35483871 -1689.77419355 1948.64516129 -759.338709677 
2057 2059 180 1915 -1691 1987.0 180.0 1981.48387097 171.548387097 1921.67741935 -1691.19354839 1951.58064516 -759.822580645 
2058 2105 184 1896 -1670 2000.5 184.0 1982.96774194 171.677419355 1922.22580645 -1691.64516129 1952.59677419 -759.983870968 
2059 2122 186 1862 -1641 1992.0 186.0 1984.48387097 171.903225806 1919.93548387 -1689.70967742 1952.20967742 -758.903225806 
2060 1986 171 1892 -1667 1939.0 171.0 1987.5483871 172.064516129 1914.32258065 -1684.93548387 1950.93548387 -756.435483871 
2061 2090 186 1874 -1647 1982.0 186.0 1986.48387097 172.161290323 1914.70967742 -1685.29032258 1950.59677419 -756.564516129 
2062 2059 180 2050 -1801 2054.5 180.0 1989.29032258 172.483870968 1920.77419355 -1690.4516129 1955.03225806 -758.983870968 
2063 1972 173 1915 -1686 1943.5 173.0 1988.35483871 172.580645161 1922.06451613 -1691.5483871 1955.20967742 -759.483870968 
2064 1892 158 1862 -1641 1877.0 158.0 1982.4516129 171.806451613 1921.51612903 -1691.06451613 1951.98387097 -759.629032258 
2065 1945 165 1862 -1641 1903.5 165.0 1979.25806452 171.35483871 1915.4516129 -1685.90322581 1947.35483871 -757.274193548 
2066 1944 168 1970 -1728 1957.0 168.0 1977.4516129 171.032258065 1918.93548387 -1688.87096774 1948.19354839 -758.919354839 
2067 2091 183 1892 -1667 1991.5 183.0 1981.70967742 171.580645161 1917.61290323 -1687.77419355 1949.66129032 -758.096774194 
2068 1959 166 1947 -1714 1953.0 166.0 1975.93548387 171.0 1888.30769231 -1663.42307692 1932.12158809 -746.211538462 
2069 1892 158 1862 -1641 1877.0 158.0 1976.77419355 170.967741935 1886.96153846 -1662.26923077 1931.867866 -745.650744417 
2070 1985 171 1878 -1650 1931.5 171.0 1980.25806452 171.258064516 1887.15384615 -1662.23076923 1933.70595533 -745.486352357 
2071 1944 168 1862 -1641 1903.0 168.0 1977.4516129 171.193548387 1887.15384615 -1662.23076923 1932.30272953 -745.518610422 
2072 1959 166 1879 -1656 1919.0 166.0 1979.64516129 171.290322581 1886.85185185 -1662.0 1933.24850657 -745.35483871 
2073 1972 170 1970 -1728 1971.0 170.0 1979.19354839 171.258064516 1890.85185185 -1665.22222222 1935.02270012 -746.982078853 
2074 1904 165 1970 -1728 1937.0 165.0 1977.90322581 171.161290323 1894.85185185 -1668.62962963 1936.37753883 -748.734169654 
2075 1878 162 1862 -1641 1870.0 162.0 1973.03225806 170.64516129 1894.85185185 -1668.44444444 1933.94205496 -748.899641577 
2076 2075 182 1845 -1631 1960.0 182.0 1978.16129032 171.0 1893.62962963 -1667.74074074 1935.89545998 -748.37037037 
2077 1945 165 1879 -1656 1912.0 165.0 1973.0 170.387096774 1893.14814815 -1667.14814815 1933.07407407 -748.380525687 
2078 2015 177 1862 -1641 1938.5 177.0 1973.93548387 170.580645161 1892.51851852 -1666.59259259 1933.22700119 -748.005973716 
2079 1958 169 1874 -1647 1916.0 169.0 1973.48387097 170.709677419 1889.66666667 -1664.03703704 1931.57526882 -746.663679809 
2080 1878 167 1971 -1733 1924.5 167.0 1970.4516129 170.612903226 1893.07407407 -1666.88888889 1931.76284349 -748.137992832 
2081 2075 179 1862 -1641 1968.5 179.0 1976.38709677 171.129032258 1892.44444444 -1666.33333333 1934.41577061 -747.602150538 
2082 2075 182 1862 -1641 1968.5 182.0 1980.61290323 171.580645161 1891.81481481 -1665.77777778 1936.21385902 -747.098566308 
2083 1879 160 1862 -1641 1870.5 160.0 1976.96666667 171.133333333 1891.80769231 -1665.73076923 1934.38717949 -747.298717949 
2084 2122 186 1862 -1641 1992.0 186.0 1982.9 171.566666667 1890.7037037 -1664.81481481 1936.80185185 -746.624074074 
2085 1879 162 1892 -1662 1885.5 162.0 1984.16666667 171.666666667 1890.75 -1664.71428571 1937.45833333 -746.523809524 
2086 1959 166 1862 -1641 1910.5 166.0 1987.26666667 171.833333333 1889.75862069 -1663.89655172 1938.51264368 -746.031609195 
2087 2059 180 1971 -1733 2015.0 180.0 1987.26666667 171.833333333 1891.68965517 -1665.34482759 1939.47816092 -746.755747126 
2088 1902 164 2001 -1760 1951.5 164.0 1980.5 171.166666667 1895.31034483 -1668.44827586 1937.90517241 -748.640804598 
2089 2108 176 1862 -1641 1985.0 176.0 1980.03333333 170.833333333 1895.31034483 -1668.44827586 1937.67183908 -748.807471264 
2090 2075 182 1845 -1626 1960.0 182.0 1983.0 171.2 1893.68965517 -1667.03448276 1938.34482759 -747.917241379 
2091 2075 182 1862 -1641 1968.5 182.0 1982.5 171.066666667 1893.27586207 -1666.82758621 1937.88793103 -747.88045977 
2092 2075 182 1875 -1658 1975.0 182.0 1983.03333333 171.133333333 1892.66666667 -1666.53333333 1937.85 -747.7 
2093 1958 172 1892 -1667 1925.0 172.0 1982.56666667 171.1 1891.9 -1665.9 1937.23333333 -747.4 
2094 1944 168 1970 -1728 1957.0 168.0 1984.3 171.433333333 1895.5 -1668.8 1939.9 -748.683333333 
2095 1999 172 1983 -1745 1991.0 172.0 1986.1 171.666666667 1899.53333333 -1672.26666667 1942.81666667 -750.3 
2096 2075 182 1862 -1641 1968.5 182.0 1988.96774194 172.0 1898.32258065 -1671.25806452 1943.64516129 -749.629032258 
2097 1945 163 1862 -1641 1903.5 163.0 1989.0 171.838709677 1894.83870968 -1668.4516129 1941.91935484 -748.306451613 
2098 1958 169 1878 -1645 1918.0 169.0 1984.70967742 171.387096774 1894.38709677 -1667.74193548 1939.5483871 -748.177419355 
2099 1958 169 1862 -1641 1910.0 169.0 1987.76666667 171.933333333 1892.63333333 -1666.2 1940.2 -747.133333333 
2100 2173 181 1879 -1656 2026.0 181.0 1987.76666667 171.933333333 1892.19354839 -1665.87096774 1939.98010753 -746.968817204 
2101 1972 168 1897 -1671 1934.5 168.0 1987.33333333 171.833333333 1892.80645161 -1666.5483871 1940.06989247 -747.357526882 
2102 1971 167 1873 -1651 1922.0 167.0 1989.24137931 172.0 1893.63333333 -1667.23333333 1941.43735632 -747.616666667 
2103 1958 169 2050 -1795 2004.0 169.0 1988.75862069 171.965517241 1891.0 -1665.13793103 1939.87931034 -746.586206897 
2104 1944 171 1862 -1641 1903.0 171.0 1990.13793103 172.172413793 1868.125 -1645.95833333 1929.13146552 -736.89295977 
2105 1973 165 1879 -1650 1926.0 165.0 1989.56666667 171.933333333 1868.56 -1646.12 1929.06333333 -737.093333333 
2106 1905 165 1873 -1646 1889.0 165.0 1990.46666667 172.033333333 1869.0 -1646.32 1929.73333333 -737.143333333 
2107 1878 162 1862 -1636 1870.0 162.0 1983.9 171.366666667 1869.68 -1646.52 1926.79 -737.576666667 
2108 1903 161 1891 -1666 1897.0 161.0 1982.5 171.233333333 1870.16 -1646.92 1926.33 -737.843333333 
2109 2137 187 1878 -1655 2007.5 187.0 1992.58064516 171.870967742 1870.8 -1647.48 1931.69032258 -737.804516129 
2110 1944 170 1875 -1652 1909.5 170.0 1992.12903226 171.903225806 1870.84 -1647.68 1931.48451613 -737.888387097 
2111 1932 162 1862 -1641 1897.0 162.0 1993.87096774 171.741935484 1870.5 -1647.42307692 1932.18548387 -737.84057072 
2112 2000 175 1862 -1641 1931.0 175.0 1991.4516129 171.612903226 1870.5 -1647.42307692 1930.97580645 -737.905086849 
2113 2091 183 1875 -1658 1983.0 183.0 1991.96774194 171.64516129 1871.0 -1648.07692308 1931.48387097 -738.215880893 
2114 1957 174 2050 -1801 2003.5 174.0 1990.875 171.71875 1871.0 -1648.07692308 1930.9375 -738.179086538 
2115 1958 169 1862 -1641 1910.0 169.0 1993.34375 172.0 1871.0 -1648.07692308 1932.171875 -738.038461538 
2116 1958 169 1862 -1636 1910.0 169.0 1988.21875 171.46875 1871.0 -1647.88461538 1929.609375 -738.207932692 
2117 1986 174 1897 -1671 1941.5 174.0 1992.61290323 172.032258065 1871.56 -1648.52 1932.08645161 -738.243870968 
2118 1999 175 1886 -1663 1942.5 175.0 1990.67741935 171.870967742 1872.11538462 -1649.07692308 1931.39640199 -738.602977667 
2119 2045 176 1862 -1641 1953.5 176.0 1995.29032258 172.258064516 1871.74074074 -1648.77777778 1933.51553166 -738.259856631 
2120 1958 169 1862 -1636 1910.0 169.0 1990.4516129 172.032258065 1871.74074074 -1648.59259259 1931.09617682 -738.280167264 
2121 1892 161 1875 -1652 1883.5 161.0 1984.5483871 171.35483871 1872.85185185 -1649.55555556 1928.70011947 -739.100358423 
2122 2060 178 1875 -1652 1967.5 178.0 1984.06451613 171.225806452 1873.33333333 -1649.96296296 1928.69892473 -739.368578256 
2123 2139 187 2065 -1809 2102.0 187.0 1986.12903226 171.387096774 1873.26923077 -1649.65384615 1929.69913151 -739.13337469 
2124 2044 179 1862 -1641 1953.0 179.0 1988.90322581 171.612903226 1872.11538462 -1648.65384615 1930.50930521 -738.520471464 
2125 1958 172 1879 -1656 1918.5 172.0 1989.35483871 171.741935484 1872.37037037 -1648.92592593 1930.86260454 -738.591995221 
2126 1918 166 1874 -1647 1896.0 166.0 1986.74193548 171.548387097 1872.42857143 -1648.85714286 1929.58525346 -738.65437788 
2127 2015 177 2066 -1815 2040.5 177.0 1984.80645161 171.387096774 1872.81481481 -1649.14814815 1928.81063321 -738.880525687 
2128 1878 165 1874 -1647 1876.0 165.0 1982.64516129 171.451612903 1873.25925926 -1649.37037037 1927.95221027 -738.959378734 
2129 2089 183 1878 -1655 1983.5 183.0 1986.87096774 171.903225806 1873.25925926 -1649.74074074 1930.0651135 -738.918757467 
2130 2029 178 1862 -1641 1945.5 178.0 1989.16129032 172.193548387 1873.25925926 -1649.74074074 1931.21027479 -738.773596177 
2131 1944 168 1862 -1641 1903.0 168.0 1981.77419355 171.774193548 1872.62962963 -1649.18518519 1927.20191159 -738.705495818 
2132 1840 164 1879 -1650 1859.5 164.0 1977.51612903 171.64516129 1871.96296296 -1648.40740741 1924.739546 -738.381123059 
2133 2045 176 1862 -1641 1953.5 176.0 1979.90322581 171.935483871 1871.55555556 -1648.03703704 1925.72939068 -738.050776583 
2134 2075 182 1879 -1656 1977.0 182.0 1983.67741935 172.35483871 1871.82142857 -1648.32142857 1927.74942396 -737.983294931 
2135 2089 182 1873 -1651 1981.0 182.0 1988.35483871 172.709677419 1872.21428571 -1648.67857143 1930.28456221 -737.984447005 
2136 2013 176 1904 -1678 1958.5 176.0 1989.64516129 173.064516129 1873.10714286 -1649.67857143 1931.37615207 -738.30702765 
2137 1878 165 1862 -1641 1870.0 165.0 1988.77419355 173.064516129 1872.71428571 -1649.5 1930.74423963 -738.217741935 
2138 1916 171 1878 -1655 1897.0 171.0 1990.0 173.35483871 1873.28571429 -1650.17857143 1931.64285714 -738.411866359 
2139 2001 173 1875 -1652 1938.0 173.0 1993.16129032 173.741935484 1872.71428571 -1649.67857143 1932.93778802 -737.968317972 
2140 2044 179 1862 -1646 1953.0 179.0 1990.16129032 173.483870968 1872.14285714 -1649.35714286 1931.15207373 -737.936635945 
2141 2122 186 2050 -1801 2086.0 186.0 1995.90322581 174.0 1872.03703704 -1649.25925926 1933.97013142 -737.62962963 
2142 1972 170 2065 -1809 2018.5 170.0 1997.19354839 174.258064516 1872.42307692 -1649.57692308 1934.80831266 -737.65942928 
2143 1891 166 1874 -1642 1882.5 166.0 1993.67741935 173.967741935 1872.88461538 -1649.61538462 1933.28101737 -737.82382134 
2144 2074 184 1970 -1728 2022.0 184.0 1993.12903226 174.0 1872.8 -1649.28 1932.96451613 -737.64 
2145 1958 169 1862 -1641 1910.0 169.0 1993.16129032 173.838709677 1872.38461538 -1648.96153846 1932.77295285 -737.561414392 
2146 1972 173 1933 -1701 1952.5 173.0 1993.61290323 173.967741935 1878.62962963 -1654.11111111 1936.12126643 -740.071684588 
2147 1878 164 1862 -1642 1870.0 164.0 1991.03225806 173.806451613 1878.62962963 -1654.33333333 1934.83094385 -740.26344086 
2148 1943 167 1885 -1658 1914.0 167.0 1989.64516129 173.580645161 1878.18518519 -1653.85185185 1933.91517324 -740.135603345 
2149 2108 176 1933 -1701 2020.5 176.0 1993.16129032 173.612903226 1879.92592593 -1655.25925926 1936.54360812 -740.823178017 
2150 1972 165 1873 -1650 1922.5 165.0 1990.80645161 173.258064516 1880.33333333 -1655.59259259 1935.56989247 -741.167264038 
2151 1929 166 2063 -1807 1996.0 166.0 1989.87096774 173.161290323 1881.03846154 -1656.34615385 1935.45471464 -741.592431762 
2152 1878 162 1862 -1636 1870.0 162.0 1989.41935484 173.193548387 1880.53846154 -1655.73076923 1934.97890819 -741.268610422 
2153 2060 178 1862 -1636 1961.0 178.0 1989.41935484 173.193548387 1880.03846154 -1655.11538462 1934.72890819 -740.960918114 
2154 1957 172 1989 -1749 1973.0 172.0 1983.5483871 172.709677419 1884.07407407 -1658.59259259 1933.81123059 -742.941457587 
2155 1878 162 1861 -1631 1869.5 162.0 1978.19354839 172.161290323 1884.03703704 -1658.22222222 1931.11529271 -743.03046595 
2156 2045 176 2050 -1801 2047.5 176.0 1981.0 172.290322581 1884.23076923 -1658.30769231 1932.61538462 -743.008684864 
2157 1879 157 1892 -1667 1885.5 157.0 1979.74193548 172.0 1884.92307692 -1659.07692308 1932.3325062 -743.538461538 
2158 1852 160 1873 -1651 1862.5 160.0 1974.48387097 171.451612903 1884.48148148 -1658.77777778 1929.48267622 -743.663082437 
2159 2000 175 1862 -1641 1931.0 175.0 1978.41935484 171.774193548 1884.03703704 -1658.55555556 1931.22819594 -743.390681004 
2160 2075 182 1862 -1641 1968.5 182.0 1977.96774194 171.741935484 1883.44444444 -1658.03703704 1930.70609319 -743.147550777 
2161 1866 161 1862 -1636 1864.0 161.0 1972.70967742 171.193548387 1883.44444444 -1657.85185185 1928.07706093 -743.329151732 
2162 1892 158 1862 -1641 1877.0 158.0 1971.03225806 170.870967742 1883.44444444 -1657.85185185 1927.23835125 -743.490442055 
2163 1945 163 1897 -1671 1921.0 163.0 1974.41935484 170.838709677 1884.11111111 -1658.62962963 1929.26523297 -743.895459976 
2164 2000 175 1862 -1641 1931.0 175.0 1972.96774194 170.806451613 1884.11111111 -1658.62962963 1928.53942652 -743.911589008 
2165 1879 160 1862 -1636 1870.5 160.0 1966.64516129 170.096774194 1883.48148148 -1657.88888889 1925.06332139 -743.896057348 
2166 2059 180 1849 -1629 1954.0 180.0 1965.67741935 170.032258065 1882.59259259 -1657.07407407 1924.13500597 -743.520908005 
2167 1905 162 1875 -1652 1890.0 162.0 1962.19354839 169.580645161 1881.51851852 -1656.11111111 1921.85603345 -743.265232975 
2168 2120 185 1874 -1656 1997.0 185.0 1970.0 170.225806452 1881.96296296 -1656.66666667 1925.98148148 -743.220430108 
2169 1999 185 2036 -1775 2017.5 185.0 1972.67741935 170.677419355 1882.11538462 -1656.73076923 1927.39640199 -743.026674938 
2170 2147 185 1963 -1731 2055.0 185.0 1977.38709677 171.064516129 1885.5 -1659.76923077 1931.44354839 -744.35235732 
2171 2106 187 2140 -1873 2123.0 187.0 1979.38709677 171.322580645 1886.44 -1660.32 1932.91354839 -744.498709677 
2172 1473 153 1493 -1273 1483.0 153.0 1974.63333333 170.833333333 1886.44 -1660.32 1930.53666667 -744.743333333 
2173 1328 156 1252 -1035 1290.0 156.0 1974.63333333 170.833333333 1886.44 -1660.32 1930.53666667 -744.743333333 
2174 1843 -1558 2075 217 1959.0 -1558.0 1974.72413793 170.862068966 1886.44 -1660.32 1930.58206897 -744.728965517 
2175 2437 360 2754 -2134 2595.5 360.0 1977.71428571 171.035714286 1886.95833333 -1661.08333333 1932.33630952 -745.023809524 
2176 1668 297 -12470 9141 -5401.0 297.0 1974.76923077 170.615384615 1884.31818182 -1658.95454545 1929.54370629 -744.16958042 
2177 2467 -197 855 -361 1661.0 -197.0 1974.68181818 170.727272727 1868.125 -1644.6875 1921.40340909 -736.980113636 
2178 2467 -197 855 -361 1661.0 -197.0 1974.68181818 170.727272727 1868.125 -1644.6875 1921.40340909 -736.980113636 
2179 2467 -197 855 -361 1661.0 -197.0 1974.68181818 170.727272727 1868.125 -1644.6875 1921.40340909 -736.980113636 
2180 917 -470 3637 -821 2277.0 -470.0 1974.80952381 171.0 1867.8 -1644.33333333 1921.3047619 -736.666666667 
2181 3557 2835 9013 -1500 6285.0 2835.0 1974.80952381 171.0 1867.8 -1644.33333333 1921.3047619 -736.666666667 
2182 2670 2057 2579 -481 2624.5 2057.0 1977.1 171.25 1867.8 -1644.33333333 1922.45 -736.541666667 
2183 3969 -1473 6490 3189 5229.5 -1473.0 1982.31578947 171.736842105 1868.21428571 -1644.92857143 1925.26503759 -736.595864662 
2184 1896 -762 1364 -478 1630.0 -762.0 1978.0 171.388888889 1868.69230769 -1645.61538462 1923.34615385 -737.113247863 
2185 25507 11868 2016 -906 13761.5 11868.0 1979.23529412 171.352941176 1868.69230769 -1645.61538462 1923.9638009 -737.131221719 
2186 25507 11868 2016 -906 13761.5 11868.0 1979.23529412 171.352941176 1868.69230769 -1645.61538462 1923.9638009 -737.131221719 
